,correlation,pvalue,predictor,feature,mean_correlation,max_pvalue,bonferroni_corrected_max_pvalue,bonferroni_max_significant
770,0.3373994913276006,3.157878574902697e-53,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
771,0.3717057171091597,4.913009214972015e-65,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
772,0.3850421115348472,4.8504221167431546e-70,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
773,0.3779898862907053,2.3007150110106022e-67,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
774,0.3904236961383212,3.971324332631374e-72,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
775,0.3260178182612613,1.289978394646901e-49,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
776,0.3702968524680735,1.6089920311470162e-64,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
777,0.3759893273276638,1.2854329386880041e-66,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
778,0.3721930240042033,3.25496861131646e-65,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
779,0.4060789326342395,2.0084762531992598e-78,Entropy Alignment,Logits,0.368420267059498,1.289978394646901e-49,1.8059697525056612e-48,*
780,0.0358121503912318,0.2344610524074042,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
781,0.0383645419897499,0.2027541026247625,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
782,0.0360581319818129,0.2312607910136022,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
783,0.0622379100155193,0.0386767432789935,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
784,-0.0097377830886524,0.7466598018843965,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
785,0.0586716606023811,0.0513044665550721,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
786,0.0609856538710195,0.0427719620983465,Escape Dadonaite et al. (2023),semantic_score,0.03253256175855735,0.9634152961657656,13.48781414632072,
